Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Ricardo Melo,@ricardospmelo,2022-09-24T20:19:50.000Z,Esse Noblat é só #FakeNews,,,
MobDica,@MobDica,2022-09-22T15:01:32.000Z,"YouTube: Mozilla diz que os botões Não Gostei e Não Estou Interessado são ineficazes. https://bit.ly/3LAYQaG

#YouTube #Mozilla #FakeNews",,,2
Luiz F.C.R.M.Botelho,@lubashivaya,2022-09-21T11:41:39.000Z,"#Eleicoes2022
#Eleições2022
Conheça a verdade sobre o atual presidente! Ela vai te libertar das #fakenews!
https://instagram.com/reel/Ciwqv-lDT2B/?igshid=MDJmNzVkMjY=…",,,1
Rodrigo Trespach,@RodrigoTrespach,2022-09-24T21:44:31.000Z,"""Você pode ter toda informação do mundo e não saber como lidar com ela. Conhecimento é o modo como você trabalha com as informações que recebeu ou adquiriu. Sabedoria é o modo como você lida com o conhecimento.""

#FrasesEPensamentos #Comportamento #FakeNews #Conhecinento",,,
Leocir Costa Rosa,@leocircostarosa,2022-09-23T11:58:13.000Z,Aderiu às #FakeNews?  Aprendeu com seu mestre?,,,
Lucio Sant'Ana,@VanderLSD,2022-09-19T09:16:32.000Z,"#BolsonaroEmLondres 
A imprensa é um pé no saco.
Não respeita nem as CRIANÇAS q querem chegar perto do 
@jairbolsonaro
. Tudo p produzir suas #FakeNews
Depois querem reclamar q o povo chame-os de #LIXO 
Por isso será mais uma vez... #BolsonaroNoPrimeiroTurno22 
#B22Reeleito",,2,1
segundojr,@SegundoJrABC,2022-09-19T14:41:09.000Z,"Tá bom dos jornalistas terem peito de rebater a #Fakenews espalhada pelos americanos, que a torcida do 
@ABCFC
 é menor que a do América! 

A audiência nos jogos do 
@ABCFC
 é só o dobro!",1,1,1
Gugascrs,@gugascrs,2022-09-26T22:05:10.000Z,"#fakenews to em Passo Fundo hoje, Bolsonaro tomou conta das ruas!!! É por tudo 22",,,
Eduardo,@Eduardo22066338,2022-09-19T01:15:33.000Z,... I #Lovetwitter Brasil em rede #ForaCentrão  és tu Brasília reflexos de um #Brazil dividido em meio a um oceano de notícias falsas #FakeNews em rede ; #Eleições2022,,,
elis nunes,@elisnunes1,2022-09-22T17:47:53.000Z,"Não É  ERRO É  #FAKENEWS  
#LULALADRAO SIM",,1,1
Rafa,@rafs2806,2022-09-20T01:47:59.000Z,"Para alguns brasileiros, #fakenews",,,
Dean Baxter,@DBaldingBaxter,2022-09-27T13:25:53.000Z,Zero X 2 = Zero #majijuanaOD #fakenews,,,
Fernando Soares,@fernando_soares,2022-09-22T20:21:50.000Z,"É mentiroso mesmo!
É #fakenews",,,
THIAGO FERREIRA,@thiagoferreirza,2022-09-26T23:15:54.000Z,"Vamos?
INSTITUTO IBOPE o povo sabe de onde vem, quem são as origens da informação, como é levantado,deixa de conversar fiado e divulgar merda de #fakenews o melhor meio de pesquisa que existem é povo na rua,deixa de ser Zé Mané porque hj vc apoia esse imbecil amanhã ele te cala",,,
ovrlrd,@ovrl0rd,2022-09-20T12:23:15.000Z,#FakeNews do petê tava liberada?!,,,
Ale Righetti,@Ale_Righetti,2022-09-27T01:00:18.000Z,E essa #fakenews?,,,
OArruda,@arrudas_orlusa,2022-09-19T21:27:04.000Z,"Tem tudo pra ser enquadrado na lei de #FakeNews, certo 
@alexandre
? Ministro Fachin garante que não!",,,1
Jeane Cunha Chagas,@JeaneCunhaChag2,2022-09-21T08:42:51.000Z,"#Fakenews di novo!!!  É só pagarem o que devem a união e não terão nenhum problema! O Bolsonaro não vai criar nenhuma dificuldade, vai cumprir a lei! Apesar de continuarmos a dizer #Globolixo! Desinforma e não informa, que deveria ser o papel de vocês ! #Jornazistas",,,
ARNAUD MATTOSO,@ArnaudMattoso,2022-09-26T21:36:05.000Z,"""cacareco"" foi a classificação de 
@veramagalhaes
 no #NoArNaCBN #pontofinal 
@CBNoficial
 sobre o padreco #fakenews do bandido jeffersson do vergonhoso e deprimente 
@ptb14
 #Eleicoes2022",,,
PerguntasproJair,@PerguntasproJ,2022-09-26T20:43:03.000Z,"Esses caras mentem o tempo inteiro. É #FakeNews, deep fake, mentiras. A fábrica de entiras q faz o gado ruminar e babar de raiva funciona 24h por dia explorando o comunismo,o medo do outro(diferenças),o ódio,o antiintelectualismo,a ansiedade sexual e a irrealidade...É o fascismo.",,,
Aguinaldo Silva,@guinajosil,2022-09-22T23:09:13.000Z,BOLSONARO jamais DEBOCHOU DAS PESSOAS QIE ESTAVAM COM FALTA DE AR. #fakenews #GloboLixoePetista #BolsonaroReeleito,,,
hugobezerra,@hugo_b_bezerra,2022-09-26T22:15:45.000Z,"Não seja um propagador de mentiras. Antes de compartilhar, pesquise, leia, verifique. Isto é fácil, isto é justo, isto é digno.
Chega de #FakeNews!

É falso que Lula pretende criar Ministério da Verdade e controlar gastos da população.",,,
BiraCartunista,@BiraCartunista,2022-09-21T02:32:42.000Z,"#ErnestoAraujo membro da indústria de #FakeNews boataria bolsonarista.
EU AUTORIZO O TSE A FECHAR O ESCRITÓRIO DO ÓDIO
#JornalGrifo, #RevistaPirralha, #PavioCURTO e grupo #POSTe: ação conjunta.
#BroxanteÉ
Mais uma #pirralhada.
#BozoBroxa.
#MentirosoNaONU
#vagabundo",,,1
