Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Notícias e Guerras,@NoticiaeGuerra,2022-11-03T00:24:28.000Z,"Coreia do Norte disparou há pouco 3 mísseis balístico não identificados no Mar do Japão, sirenes de ataque aéreo soaram em algumas regiões do Japão.",7,11,209
Harley Castro,@harleydcastro,2022-11-02T00:27:54.000Z,"Se existe Coreia do Sul e Coreia do Norte, não poderíamos criar o Brasil do sul e o Brasil do norte?",,,2
Joana Bergamota,@saiIxrsaturn,2022-11-02T23:06:53.000Z,a coreia do norte lançando mísseis contra a coreia do sul e japão... eu disse que eles não deixariam barato o sul usar o bts no exército,1,,1
Denilson Secoll,@Denilsonsecoll,2022-10-28T10:21:17.000Z,Pratica comum da Coreia do Norte. Agora acontece no Brasil do P/TSE,,,2
Tourão BSB.,@Touraobsb,2022-10-26T00:54:11.000Z,"Boa noite, Coreia do Norte.",,,1
JãO cHaTo,@lisaloveslauren,2022-11-03T00:13:50.000Z,A diva toda feliz pq os produtos dela também são vendidos na Coreia do Norte,,,2
PALPITEIRO...,@Professor_pepe,2022-10-26T10:36:01.000Z,"MAIS UM...

Vamos ajudar:
- Paquistão?
- Afeganistão?
- Coreia do Norte?

Menino!!!,
Vamos de Lula (13),
com tanta gente falsa indo embora, 
isso aqui vai ser um paraíso.",2,1,11
NALDO,@nacionalistace,2022-11-03T09:43:49.000Z,FORÇAS ARMADAS CONFIRMAM FRAUDE NAS ELEIÇÕES. PRENDAM TODOS OS MINISTROS DO STF/STE URGENTEMENTE. PRINCIPALMENTE O XANDÃO. MANDEM TODOS OS COMUNISTAS PARA A CORÉIA DO NORTE HOJE MESMO.,1,2,6
Timbeta,@txtimbeta,2022-10-27T18:52:15.000Z,EUA alertam que ataque nuclear da Coreia do Norte significaria o 'fim' do regime de Kim Jong Un - R7 http://dlvr.it/Sbq19x,,,
OSINT News,@OSINTnewspaper,2022-10-28T04:17:52.000Z," A Coréia do Norte disparou um “míssil balístico não especificado” a poucas horas atrás.
@YonhapNews",,1,16
"siboney scene from wong kar wai ""2046""",@badgingerale,2022-11-02T02:19:34.000Z,"a coreia do norte sempre fazendo merda e o mundo deixando, ah não eh pq o kim jon-un é doidinho deixa ele fazer merda brincar de batalha naval da vida real melhor não mexer com maluco ",1,,2
dra jisoo inacio lula da silva,@drmsooya,2022-11-02T14:14:32.000Z,uma criança me dizendo que o brasil vai virar uma coreia do norte,,,
Cadê o Prefeito? SãoGonça B22,@HDSaoGonca,2022-11-02T13:24:26.000Z,"Índios 100% 13.
0,0% erro.
0,0% nulo
0,0% branco.
0,0% 22.

Vão fazer propaganda das urnas eletrônicas na Coréia do Norte.",,4,52
Jovem Pan News,@JovemPanNews,2022-11-02T13:30:23.000Z,Projétil caiu em uma fronteira marítima intercoreana disputada e o presidente sul-coreano classificou o ataque como invasão territorial,20,11,158
Hemerson Augusto,@HemersonAugust2,2022-11-03T00:35:55.000Z,Coréia do Norte assustando japoneses e Sul coreanos em novos lançamentos militares ,,,5
RENANBOT,@empenaBOT,2022-10-28T18:42:35.000Z,Estou na Coreia do Norte,,,
mtfé,@vampirismo157,2022-11-03T18:36:10.000Z,werg voce ja viu aqurla noticia q na coreia do norte nao pode sorrir  https://twitter.com/HadokenEx/status/1588231264053641217…,,,3
Rosângela,@Rosngel29671122,2022-10-31T19:37:09.000Z,"""Abstenções e votos nulos são considerados atos de traição, o que pode resultar em execução por fuzilamento, por exemplo.""

É isso que a direita sujinha quer? 

Eleições com ZERO abstenções à la Coréia do Norte.",1,3,4
RENANBOT,@empenaBOT,2022-10-26T14:03:56.000Z,Estou na Coreia do Norte,,,
Patricia Santos,@patsantos6919,2022-10-25T20:55:09.000Z,Parecidíssimo com o ditador da Coréia do Norte.,,,
DW Brasil,@dw_brasil,2022-11-02T14:50:00.000Z,"Pela primeira vez desde a divisão das Coreias, míssil norte-coreano teria cruzado linha de demarcação marítima entre os dois países. 

Seul afirma que Pyongyang deve ""pagar o preço da provocação"" e também efetua disparos.",,2,13
KKEstrela,@LopesKKEstrela,2022-10-26T17:20:42.000Z,"Olha onde nós estamos, um servidor denuncia algo muitíssimo grave e sua ""recompensa"" é a exoneração em 30 minutos. Não disse: ESTAMOS NA Coreia DO NORTE. Agora tá com medo. Se fosse na campanha do ladrão!",,,
Maria Fernanda Schmidt Baccelli,@brmariafernanda,2022-10-27T12:05:49.000Z,"Cuba, Bolívia, Venezuela, Coreia do Norte, estes países sim, que Lula se inspira, são os últimos colocados no ranking de liberdade econômica (Heritage Foundation).
Quando quiser ilustrar o socialismo, os cite. E não seja leviano usando como exemplo os países nórdicos.",3,17,63
Carlos Cezar,@CarlosC16366821,2022-10-26T20:20:05.000Z,Se eu fosse você ia mora NA vezuela CUMBA Coreia do Norte Chile China Nicarágua..,,,
VlogMeuBrasil,@RONYR6NA,2022-11-03T03:24:20.000Z,"Lula já recebeu os parabéns e o apoio de grandes líderes democratas, internacionalmente conhecidos por serem grandes pacificadores. Para citar alguns:

Daniel Ortega (Nicarágua)
Nicolás Maduro (Venezuela)
Xi Jinping (China)
Hamas (Palestina)
Kim Jong Un (Coreia do Norte)",,,
filho do Lula.,@SteffTorres5,2022-10-26T23:54:11.000Z,"Se a Coreia do norte fosse o que falam, o cara dos 196 sonhos tava preso até hoje, e não ia falar merda.

Kim Jong-un, você prometeu ",1,2,6
DIREITA SEMPRE 22222222,@VirginiaMaria30,2022-11-02T18:05:38.000Z,A COREIA DO NORTE É  AQUI.,2,2,1
Vargas,@keidsaint,2022-10-28T02:23:57.000Z,"Fuzilamento não, mas
Rússia
Irã
China
Coreia do Norte
Aonde existe o ""Comunismo""
Eles podem Bater ou até matar gays
Que não dá nada.
(Foto de um Homossexual Sendo Atirado do Prédio)",2,,8
Hiram Tiro,@HiraoITiro,2022-10-29T17:29:55.000Z,Coreia do Norte...,,,21
Sérgio Pereira.,@Sergio_Pereira_,2022-11-02T01:08:04.000Z,"Estão vindo com tudo para tentar conter a mobilização do povo. Comunidade do Telegram acaba de ser bloqueada. Daqui a pouco vão tirar tudo do ar..  Estamos caminhando a passos largos para nos tornarmos uma Coreia do Norte,  só poderemos nos manifestar e comunicarmos com anuência",5,9,14
Fell¡pe,@fellipeffh,2022-11-02T23:01:46.000Z,Portal de notícias que romantiza a Coreia do Norte. Impressionante como o Brasil é intankavel!,,,1
PedroGuerreiro,@PedroGu14056844,2022-10-30T12:42:07.000Z,Vai até a Coreia do Norte parasita,,1,1
esther⁷,@BAEPSAEMARX,2022-10-28T19:40:50.000Z,Tenho mais coragem de visitar a Coréia do Norte sozinha  do que acompanhada no Sul,,2,6
Gabriel Serralvo,@gabrielserralvo,2022-11-02T17:35:03.000Z,"Coréia do Norte violando a soberania territorial, assim como a China o faz no Mar do Sul da China.

Não adianta culpar o imperialismo depois, hein.",,,1
Notícias pelo Mundo,@NoticiasMundo23,2022-11-02T23:33:41.000Z," | Meia hora atrás, o Japão emitiu um alerta de emergência para todo o território. O governo japonês disse que um míssil, proveniente da Coréia do Norte , poderia atingir o país. O míssil caiu no Oceano Pacífico.",,,12
vi,@jiminagt,2022-11-02T23:23:37.000Z,"Coreia do Norte sendo crucificada 
E pintando a Coreia do Sul e EUA como mocinha, aí para né",,1,5
Edilene Sales,@fasthomedesign,2022-11-02T18:50:47.000Z,"RJ. A televisão ñ mostra. Mas, enquanto pudermos, iremos viralizar. Me sinto como na Coreia do Norte e na China, onde, os meio de comunicação são dirigidos p/ falar apenas o q é de interesse partidário. Só após as 12hs a Record resolveu passar, devido a tamanha importância.",,,1
VlogMeuBrasil,@RONYR6NA,2022-11-03T03:24:01.000Z,"Lula já recebeu os parabéns e o apoio de grandes líderes democratas, internacionalmente conhecidos por serem grandes pacificadores. Para citar alguns:

Daniel Ortega (Nicarágua)
Nicolás Maduro (Venezuela)
Xi Jinping (China)
Hamas (Palestina)
Kim Jong Un (Coreia do Norte)",,,
Juliano Kemmerich,@Juliano_Kemm,2022-11-02T22:46:08.000Z,"Ela está autorizada a viver no socialismo, Venezuela e Cuba estão de portas abertas p ela , Coréia do Norte também! Mas eu escolhi o capitalismo , e ela não manda em mim !!!",,4,21
,@DiTN7tPoc7BvKxi,2022-11-03T17:51:18.000Z,"Vai dizer que é a vontade de Deus oque tá rolando na Venezuela? Cuba? Coreia do Norte? Na Argentina? Etc.? Não tem vontade de Deus porra, tem livre arbítrio e ação e consequência, nem Bolsonaro nem Lula NUNCA vão ser ""vontade de Deus"", Deus não é o povo ou política caralho",3,1,4
⺡tani ⁷,@kskjknow,2022-11-02T02:41:28.000Z,coreia do norte vai dormir bisha doida euem,,,10
Clerisvaldo #,@Clerisvaldo15,2022-10-26T14:55:20.000Z,"Fraude nas eleições por parte de funcionários do 
@TSEjusbr
 exoneração. Mensagem de watts privado entre amigos  cadeia.  democracia padrão Coréia do Norte ",,1,2
Andrea Lima #IntervençãoFederalJá,@andrealima81,2022-11-02T21:54:25.000Z,"Coreia do Norte fez o L tbm 
Os amiguinhos do descondenado. Só gente boa. Viva o amor ",,,8
Conceição Carmo,@concycarmo7,2022-11-02T19:33:39.000Z,"Verdade 
Os bolsonaristas querem tanto a ditadura 
Eles deveriam ir embora pra Coreia do Norte,
Lá  existe ditadura 
Esses bozocas cansam a minha beleza RS RS",,,
LuisX Araujo,@AraujoLuisx,2022-11-02T02:36:55.000Z,"Em Cuba, Venezuela e Coreia do Norte tem regulamentação e o povo é muito feliz!",37,6,62
Sergio Alarcon,@SergioA24361192,2022-10-29T00:58:32.000Z,Ah! Mas e a Venezuela? E a Nicarágua? E Cuba? E a Argentina? E a Bolívia? E a Coréia do Norte?,,,3
José Alexandre,@jalexandre70,2022-11-03T16:16:02.000Z,Coréia do Norte?,,1,
